id,name,artist,deezer_genre,ai_genre,confidence,chart_source,fetched_at,rank,has_preview
deezer:4070114711,"Chérie coco","Leto",PT_hip_hop_tuga,UNCLASSIFIED,0,chart_PT_hip_hop_tuga,2026-06-15T16:42:17.913Z,992737,yes
deezer:3412611901,"Gabriela","KATSEYE",pop,UNCLASSIFIED,0,GL_kpop,2026-06-15T19:25:32.017Z,991587,yes
deezer:3862691491,"Save Me Tonight","Jennifer Lopez",dance,UNCLASSIFIED,0,dance,2026-06-15T16:42:18.079Z,990284,no
deezer:664107,"Take on Me","a-ha",pop,UNCLASSIFIED,0,pop,2026-06-09T21:57:32.358Z,988080,no
deezer:144389048,"Lush Life","Zara Larsson",pop,UNCLASSIFIED,0,pop,2026-06-15T16:41:58.739Z,987028,yes
deezer:3898999851,"LET ME BE","The Second Voice",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.330Z,986187,yes
deezer:3410229851,"No Broke Boys","Disco Lines",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.341Z,984982,yes
deezer:1426733732,"C'est la cité","Jul",PT_hip_hop_tuga,UNCLASSIFIED,0,chart_PT_hip_hop_tuga,2026-06-15T16:42:17.769Z,984463,yes
deezer:3818963601,"Dracula (JENNIE Remix)","Tame Impala",UK_uk_garage_dnb,UNCLASSIFIED,0,GL_kpop,2026-06-15T19:25:32.028Z,982905,yes
deezer:3045169941,"CIEL","GIMS",PT_hip_hop_tuga,UNCLASSIFIED,0,chart_PT_hip_hop_tuga,2026-06-15T16:41:51.150Z,982484,yes
deezer:75867418,"J'oublie tout","Jul",PT_hip_hop_tuga,UNCLASSIFIED,0,chart_PT_hip_hop_tuga,2026-06-15T16:42:18.057Z,978409,yes
deezer:3784998222,"Ghosts","Mosimann",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.241Z,974971,yes
deezer:410780162,"Parfum quartier","Jul",PT_hip_hop_tuga,UNCLASSIFIED,0,chart_PT_hip_hop_tuga,2026-06-15T16:42:17.669Z,971559,yes
deezer:3635951612,"Turn The Lights Off","Justė",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.274Z,970362,yes
deezer:3677123262,"Unfaithful","BlasterJaxx",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.230Z,969486,yes
deezer:3580188661,"Gone Gone Gone","David Guetta",pop,UNCLASSIFIED,0,pop_us,2026-06-15T16:41:58.783Z,968456,yes
deezer:3784724892,"Talk To You (ft. 54 Ultra)","ANOTR",electro,UNCLASSIFIED,0,dance,2026-06-15T16:42:17.603Z,968286,yes
deezer:3330178491,"KYKY2BONDY","Hamza",,UNCLASSIFIED,0,global_top,2026-06-15T16:42:18.113Z,968136,yes
deezer:9997018,"Bohemian Rhapsody (Remastered 2011)","Queen",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.455Z,959624,yes
deezer:3857549521,"Madan","Trinix",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.352Z,957435,no
deezer:540175,"...Baby One More Time","Britney Spears",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.532Z,956742,yes
deezer:62847142,"Titanium (feat. Sia)","David Guetta",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.208Z,956365,no
deezer:983238,"J't'emmène au vent","Louise Attaque",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.377Z,956347,yes
deezer:673165762,"Sexy Bitch (feat. Akon)","David Guetta",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.219Z,954716,no
deezer:66609426,"Get Lucky (Radio Edit - feat. Pharrell Williams and Nile Rodgers)","Daft Punk",dance,UNCLASSIFIED,0,dance,2026-06-15T16:42:17.647Z,954234,no
deezer:3806024652,"Upside Down","Jaden Bojsen",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.252Z,953555,no
deezer:6297555,"Alors on danse (Radio Edit)","Stromae",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.397Z,952441,no
deezer:3157972,"Viva La Vida","Coldplay",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.422Z,951268,yes
deezer:129632340,"Let Me Love You","DJ Snake",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.485Z,950091,no
deezer:4033909541,"Four To The Floor","Ofenbach",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.263Z,949905,yes
deezer:14299463,"Still Loving You","Scorpions",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:42:10.711Z,949727,yes
deezer:3434402411,"Together","David Guetta",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.285Z,945587,yes
deezer:113876568,"Lean On","Major Lazer",FR_french_touch_electro,UNCLASSIFIED,0,chart_FR_french_touch_electro,2026-06-15T16:41:49.266Z,945278,yes
deezer:3843457421,"Magnetic","The Bausa",dance,UNCLASSIFIED,0,dance,2026-06-09T22:04:36.375Z,940974,yes
deezer:3401554271,"Midnight Sun","Zara Larsson",pop,UNCLASSIFIED,0,,2026-06-08T17:08:05.386Z,940006,yes
deezer:5400243,"Memories (feat. Kid Cudi)","David Guetta",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.197Z,939702,yes
deezer:79587580,"Chandelier","Sia",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.621Z,937345,yes
deezer:3502053411,"QUE CE SOIT CLAIR","Paul Kalkbrenner",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.440Z,936194,yes
deezer:5119642,"Turn The Lights Off (Radio Edit)","Kato",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:49.554Z,935915,yes
deezer:88936747,"Summer","Calvin Harris",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.595Z,935779,yes
deezer:4046207801,"Sad Girls","Bebe Rexha",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.319Z,935063,yes
deezer:3087828,"Love Don't Let Me Go","David Guetta",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.307Z,934903,yes
deezer:123883254,"This Is What You Came For","Calvin Harris",electro,UNCLASSIFIED,0,dance,2026-06-15T16:41:49.344Z,934729,yes
deezer:2887264442,"I Adore You","HUGEL",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.551Z,934047,yes
deezer:1411181832,"Pepas","Farruko",latin,UNCLASSIFIED,0,latin,2026-06-15T16:42:17.902Z,933803,yes
deezer:2992806421,"Nightcall","Kavinsky",FR_french_touch_electro,UNCLASSIFIED,0,chart_FR_french_touch_electro,2026-06-15T16:41:49.255Z,932687,yes
deezer:4026050591,"Skyline","3robi",musique-africaine,UNCLASSIFIED,0,african,2026-06-15T16:41:55.404Z,929975,yes
deezer:1951821737,"THE LONELIEST","Måneskin",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.665Z,929829,yes
deezer:71403230,"Timber","Pitbull",hip-hop,UNCLASSIFIED,0,dance,2026-06-15T16:42:17.836Z,929166,yes
deezer:54420921,"I Love It (feat. Charli XCX) (Original Version)","Icona Pop",FR_french_touch_electro,UNCLASSIFIED,0,chart_FR_french_touch_electro,2026-06-15T16:41:49.333Z,928609,yes
deezer:62847150,"Where Them Girls At (feat. Nicki Minaj & Flo Rida)","David Guetta",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.463Z,927237,yes
deezer:15586286,"Rock with You (Single Version)","Michael Jackson",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.814Z,925116,yes
deezer:3412534621,"Free","Rumi",musique-asiatique,UNCLASSIFIED,0,asian,2026-06-15T16:41:53.410Z,923902,no
deezer:1713175757,"Moth To A Flame","Swedish House Mafia",dance,UNCLASSIFIED,0,dance,2026-06-09T22:04:36.475Z,923662,no
deezer:3665304322,"Miles Away","Ofenbach",electro,UNCLASSIFIED,0,dance,2026-06-15T16:41:49.433Z,923406,no
deezer:482990352,"One Kiss","Calvin Harris",dance,UNCLASSIFIED,0,dance,2026-06-09T22:04:36.497Z,921268,no
deezer:124433692,"This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)","David Guetta",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.474Z,921265,yes
deezer:70266756,"Wake Me Up","Avicii",dance,UNCLASSIFIED,0,dance,2026-06-10T21:46:23.305Z,921155,no
deezer:73982869,"Rather Be (feat. Jess Glynne)","Clean Bandit",dance,UNCLASSIFIED,0,dance,2026-06-09T22:04:36.531Z,918405,no
deezer:798382542,"Baianá","Bakermat",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.451Z,916259,no
deezer:6907156,"Freed From Desire","Gala",dance,UNCLASSIFIED,0,dance,2026-06-15T16:41:54.584Z,914860,no
deezer:103996098,"How Deep Is Your Love","Calvin Harris",electro,UNCLASSIFIED,0,dance,2026-06-15T16:42:18.091Z,911900,yes
deezer:3930376831,"Awake Tonight","AFROJACK",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.529Z,911833,yes
deezer:1874467717,"I'm Good (Blue)","David Guetta",dance,UNCLASSIFIED,0,dance,2026-06-09T22:04:36.597Z,911318,yes
deezer:10308117,"Give Me Everything (feat. Nayer)","Pitbull",hip-hop,UNCLASSIFIED,0,dance,2026-06-09T22:04:36.608Z,909086,yes
deezer:12206946,"Another One Bites The Dust (Remastered 2011)","Queen",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.743Z,908534,yes
deezer:3837322301,"Famoso Ímã | O poderoso chatão","Mc Lele JP",soul,UNCLASSIFIED,0,funk_brasileiro,2026-06-11T18:27:54.783Z,904844,yes
deezer:81661460,"Amazing","Inna",electro,UNCLASSIFIED,0,dance,2026-06-15T16:41:49.611Z,903588,yes
deezer:2537448451,"Stumblin' In","Cyril",dance,UNCLASSIFIED,0,dance,2026-06-09T22:04:36.663Z,901014,yes
deezer:3412534551,"How It’s Done","HUNTR/X",musique-asiatique,UNCLASSIFIED,0,asian,2026-06-15T16:41:53.421Z,900075,yes
deezer:64920072,"Nightcall","Kavinsky",FR_french_touch_electro,UNCLASSIFIED,0,chart_FR_french_touch_electro,2026-06-15T16:41:49.444Z,898985,yes
deezer:716383902,"Loco Contigo","DJ Snake",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.407Z,890949,yes
deezer:870090,"J'ai demandé à la lune","Indochine",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.599Z,888689,yes
deezer:2387406055,"Vois sur ton chemin (Techno Mix)","BENNETT",FR_french_touch_electro,UNCLASSIFIED,0,chart_FR_french_touch_electro,2026-06-15T16:41:49.666Z,886895,yes
deezer:134527024,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",FR_french_touch_electro,UNCLASSIFIED,0,chart_FR_french_touch_electro,2026-06-15T16:41:49.566Z,886265,yes
deezer:79976878,"Everytime We Touch","Cascada",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:49.655Z,883498,yes
deezer:2238153377,"From The Start","Laufey",jazz,UNCLASSIFIED,0,,2026-06-15T16:41:57.786Z,881648,no
deezer:23712561,"Einaudi: Una Mattina","Ludovico Einaudi",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:33.927Z,879722,yes
deezer:78098991,"Cheerleader (Felix Jaehn Remix) (Radio Edit)","OMI",FR_french_touch_electro,UNCLASSIFIED,0,chart_FR_french_touch_electro,2026-06-15T16:41:49.410Z,873039,yes
deezer:3896706281,"Beauty","Sofiane Pamart",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:33.949Z,869671,yes
deezer:2107937657,"I'm Good (Blue)","David Guetta",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.296Z,866896,yes
deezer:64699122,"Experience","Ludovico Einaudi",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:33.873Z,862941,yes
deezer:975366,"I Will Survive (Rerecorded)","Gloria Gaynor",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.836Z,861223,yes
deezer:79223833,"Prayer in C (Robin Schulz Remix) [Radio Edit]","Lilly Wood And The Prick",FR_french_touch_electro,UNCLASSIFIED,0,chart_FR_french_touch_electro,2026-06-15T16:41:49.622Z,858696,yes
deezer:3990324661,"Palme d'or","Vulax",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.049Z,856973,yes
deezer:714554,"Dis-moi","BB Brunes",PT_pop_rock_tuga,UNCLASSIFIED,0,chart_PT_pop_rock_tuga,2026-06-15T16:41:45.588Z,855118,yes
deezer:3996999231,"Grateful","Alexis Ffrench",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.171Z,847712,yes
deezer:74196011,"Caliente (Radio Edit)","Inna",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.880Z,845687,yes
deezer:142748736,"SUBEME LA RADIO","Enrique Iglesias",latin,UNCLASSIFIED,0,latin,2026-06-15T16:41:49.499Z,840045,yes
deezer:4016353611,"do i clench my fists?","ridgeclub",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:57.797Z,837576,yes
deezer:2181330357,"Back On 74","Jungle",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.914Z,836279,yes
deezer:3386759271,"Butterfly","Superbus",,UNCLASSIFIED,0,FR_pop_francaise,2026-06-15T15:06:45.779Z,833349,yes
deezer:102671422,"Locked Away (feat. Adam Levine)","R. City",dance,UNCLASSIFIED,0,reggae,2026-06-15T16:41:52.711Z,822301,no
deezer:3821992,"Just the Two of Us","Grover Washington, Jr.",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:57.712Z,820911,yes
deezer:15586317,"Off the Wall","Michael Jackson",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:35.024Z,818709,yes
deezer:81661454,"Hot (Play & Win Radio Version)","Inna",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.947Z,818689,yes
deezer:4004100121,"Celebrate Me","ingarose",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:57.974Z,812178,yes
deezer:68985416,"Sun Is Up (Play & Win Radio Version)","Inna",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.902Z,812006,yes
deezer:61686264,"Infinity 2008 (Klaas Vocal Edit)","Guru Josh Project",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:35.069Z,805673,yes
deezer:593690882,"I Put A Spell On You","Nina Simone",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:57.886Z,800192,yes
deezer:602454222,"The Girl From Ipanema","Stan Getz",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:57.859Z,796668,yes
deezer:15586310,"Workin' Day and Night","Michael Jackson",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:35.002Z,793715,yes
deezer:3819632441,"pApillons","Vulax",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.326Z,792528,yes
deezer:4064418861,"Me and You","Bonobo",,UNCLASSIFIED,0,FR_french_touch_electro,2026-06-14T18:42:08.799Z,791679,yes
deezer:4028971531,"A Fated Crossing","ALVED",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:58.052Z,789439,yes
deezer:1918194557,"KJF 4","LESTEF KJF BOYZ",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:57.808Z,789356,yes
deezer:3966813341,"Kawakami","Akira Kosemura",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.293Z,787111,yes
deezer:3862611041,"Fanatismo (Ao Vivo)","Yasmin Sensação",PT_fado,UNCLASSIFIED,0,chart_PT_fado,2026-06-15T16:41:51.980Z,784021,yes
deezer:1386411742,"Fly","Ludovico Einaudi",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:33.961Z,783057,yes
deezer:717675152,"Ma Chérie (DJ Antoine & Mad Mark 2K12 Radio Edit)","DJ Antoine",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.925Z,781704,yes
deezer:1853534317,"Miss You","Oliver Tree",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.507Z,779566,yes
deezer:595453762,"Où est la vraie vie? (De ""Raiponce""/Bande Originale Française du Film)","Maeva Méline",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.271Z,779501,yes
deezer:81661462,"Deja Vu (Play & Win Radio Edit)","Inna",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.969Z,778478,yes
deezer:3751347562,"Memory One","Ludovico Einaudi",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.260Z,774982,yes
deezer:4060881211,"Shine","Jon Batiste",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:33.972Z,774132,yes
deezer:3919125471,"Ashitaka (feat. Lushe)","Vulax",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.027Z,771951,yes
deezer:3085246,"Just the Two of Us (feat. Bill Withers)","Grover Washington, Jr.",jazz,UNCLASSIFIED,0,,2026-06-10T21:46:23.538Z,768803,no
deezer:1547320772,"DEAR","Sofiane Pamart",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.038Z,768674,yes
deezer:646715112,"Mayonaka no Door / Stay With Me","Miki Matsubara",musique-asiatique,UNCLASSIFIED,0,asian,2026-06-10T21:46:23.560Z,765849,no
deezer:3977102181,"Alcova","Olivia Belli",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.016Z,762821,yes
deezer:3994187931,"ACAI","CORTIS",musique-asiatique,UNCLASSIFIED,0,asian,2026-06-09T22:26:32.419Z,761133,no
deezer:84363781,"Histoire éternelle (De ""La Belle et la Bête""/Bande Originale Française du Film)","Lucie Dolène",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.138Z,754749,yes
deezer:95987682,"Na Sua Estante","Pitty",pop-rock-portugues,UNCLASSIFIED,0,pop-rock-portugues,2026-06-10T11:41:11.332Z,754071,no
deezer:4029124351,"Porcelain","Monoraum",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.096Z,753091,yes
deezer:95987830,"Equalize","Pitty",pop-rock-portugues,UNCLASSIFIED,0,pop-rock-portugues,2026-06-10T11:41:11.343Z,753050,no
deezer:1436238632,"T'es OK, T'es Bath, T'es In (Version single)","Ottawan",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:35.013Z,752228,yes
deezer:13393735,"Evacuate The Dancefloor (Radio Edit)","Cascada",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:35.102Z,750124,yes
deezer:1547320802,"LOVE","Sofiane Pamart",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.005Z,749301,yes
deezer:81661458,"Love","Inna",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:35.124Z,746047,yes
deezer:4029124431,"La Chambre Orange","Antonio Ministeri",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.182Z,745785,yes
deezer:10240182,"The Bay","Metronomy",,UNCLASSIFIED,0,FR_french_touch_electro,2026-06-15T19:15:45.075Z,745013,yes
deezer:2798271222,"RATATATA","BABYMETAL",GL_metal,UNCLASSIFIED,0,chart_GL_metal,2026-06-15T16:42:10.790Z,739052,yes
deezer:69261831,"Divenire","Ludovico Einaudi",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.160Z,738428,yes
deezer:1627634952,"What You Won't Do for Love","Bobby Caldwell",jazz,UNCLASSIFIED,0,,2026-06-15T16:41:58.019Z,737595,no
deezer:1161654902,"Dance Monkey","Bossa Nova Covers",musique-brésilienne,UNCLASSIFIED,0,brazilian,2026-06-09T22:27:20.941Z,735076,no
deezer:709830092,"Feeling Good","Nina Simone",jazz,UNCLASSIFIED,0,,2026-06-15T16:41:58.174Z,733221,no
deezer:3856158821,"Jay","Ludovico Einaudi",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:33.983Z,733075,yes
deezer:13305103,"Epitáfio","Titãs",pop-rock-portugues,UNCLASSIFIED,0,pop-rock-portugues,2026-06-10T11:41:11.377Z,730196,no
deezer:3097275,"Bach, JS: Cello Suite No. 1 in G Major, BWV 1007: I. Prelude","Mstislav Rostropovich",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.215Z,729615,yes
deezer:69261838,"Primavera","Ludovico Einaudi",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.238Z,727999,yes
deezer:76278115,"Prince Ali (De ""Aladdin""/Bande Originale Française du Film)","Richard Darbois",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.182Z,726081,yes
deezer:1031007,"Take Five","Dave Brubeck",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:42:15.077Z,724711,yes
deezer:3686588792,"Mi Swing Es Tropical","Quantic",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:58.063Z,722584,yes
